id,name,src,price,weapon_id
256,"Candy Apple",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iaXpvbl9zb19yZWRfbGlnaHQuNzRhZDQ2YTdlY2ZiZDVlM2NlNWYyOGE1MjllZjc1NmYzYzY2NzQ3Ny5wbmc-/auto/auto/85/notrim/e528e198c129e7ab763c50a8cbc9e2b1.webp,0.04,25
257,"Candy Apple",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zb19yZWRfc2c1NTNfbGlnaHQuM2E5MTI0YWRmMTdlN2Q0NmNlOTdlNWE2Y2E1MmJiNjBkNGVjNWRmNC5wbmc-/auto/auto/85/notrim/60604b2365e8047ea46036247ee9f691.webp,5.01,28
258,Capillary,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfY3VfYXdwX3ZlaW5fbGlnaHQuNmNiNDkyMmYxYTUzMTQ4NmViOTgyYmZiZTg2NGY5ZjA1NjZmNGU1MC5wbmc-/auto/auto/85/notrim/2c5447eb2984a5fedc7bd5af4a7decc7.webp,0.11,3
259,Capillary,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9maXZlc2V2ZW5fY3VfZml2ZXNldmVuX3ZlaW5fbGlnaHQuOGRkMjViYmY2NjlkYWUzM2MzNTEwMWIzZTZlYmQ4MWI4OWU4M2M1MS5wbmc-/auto/auto/85/notrim/6e9a03eef6ee5f39c2438325881efce3.webp,0.13,8
260,Capillary,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfY3VfbXA5X3ZlaW5fbGlnaHQuMDNiYTQxZTNlMjI5MzIxZmU5ZjgzN2YxMjQ5NTlmMjAzZjE0ODUwZC5wbmc-/auto/auto/85/notrim/2e23e8585abbd783cb67adcad26a23e1.webp,0.09,19
261,Caramel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91bXA0NV9zb19jYXJhbWVsX2xpZ2h0Ljk1NjcxMWM3ZmNkNjliMzQ3NzFiZDc2ZGM5ZjRiMGMzYWZmYmRjZTMucG5n/auto/auto/85/notrim/90fe2e161836acb50b3cfbfe50fc9cf1.webp,8.41,31
262,"Carbon Fiber",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWc3X2FtX2NhcmJvbl9maWJlcl9saWdodC4xYzI3MDc0YzBmMzAzODQ1ZjkzODE0YTZiN2VmODIxZDA4YWI5YmU0LnBuZw--/auto/auto/85/notrim/2621d12b12d83b42894341de73fdc046.webp,3.78,16
263,"Carbon Fiber",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iaXpvbl9hbV9jYXJib25fZmliZXJfbGlnaHQuNTAzYzVlYzY0MzVjMGI2OTdlOTBkYzE0MTYwNTkxMzZmOTEzMGY3OC5wbmc-/auto/auto/85/notrim/b9d8a35643ba26f0b224378261ad98ef.webp,10.74,25
264,"Carbon Fiber",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfYW1fY2FyYm9uX2ZpYmVyX2xpZ2h0LjFmMjQyZWM0Y2FkMjFlNDQ1NTU0ZGZmMjQ3MGVkNjM4YmExYWMyNjUucG5n/auto/auto/85/notrim/4b86ac641a13d4d2e89005ef52cb65ce.webp,0.06,27
265,"Carbon Fiber",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9hbV9jYXJib25fZmliZXJfbGlnaHQuZWVmZTE5YmQ2NTE3OTRkNDMxNWY2MzgxYmFkYmRkMzlmZWRjZWM3MS5wbmc-/auto/auto/85/notrim/db943775227800992318bd6b65133924.webp,3.42,29
266,"Carbon Fiber",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91bXA0NV9hbV9jYXJib25fZmliZXJfbGlnaHQuNTg5Y2Y1NjdhNTQwNzUxMDI5M2Y1YjQ3OGQ3YzMyNWU1OWJlMTIwNS5wbmc-/auto/auto/85/notrim/b544d67b20b7bb76d1d25e8a04f091bb.webp,0.06,31
267,Cardiac,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfY3Vfc2NhcjIwX2ludGVydmVudGlvbl9saWdodC5iYzRmMWNhZWQ2YWFlODFiMDIxNjgyYTBhMWI1Zjk5NDc4NDc2ODYxLnBuZw--/auto/auto/85/notrim/f2006de5da92004f1db7105fae81102e.webp,2.27,27
268,Carnivore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9hcV9tYWNfMTBfYWxpZW5fY2Ftb19saWdodC5iNDRlYzQ3OTQ3OTJjNzc3ZjA3NzBlMjdmYmMyZGQ5YjI1ZWE3ZDEwLnBuZw--/auto/auto/85/notrim/c8d1bee6f681c40ba1e2c8dd2b19e576.webp,0.07,15
269,Cartel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2FxX2FrNDdfY2FydGVsX2xpZ2h0LjZmY2FjYjY4MjVjYjk4NGI1NWVhNTI4YzE0YWVmNzA3MmEyMDYzNGQucG5n/auto/auto/85/notrim/f12e9a21bfc245a33998c9389a1127e9.webp,8.87,1
270,Cartel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9hcV9kdWFsYmVyZXR0YXNfY2FydGVsX2xpZ2h0LjIyOWI0ZWE1ZGJkZTdhMjVjYzQ2NDY5MTY0ZjQzNmJlNGQwOTcyODkucG5n/auto/auto/85/notrim/5509562790cdf1f8a0562ee2b01680e7.webp,0.44,6
271,Cartel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2FxX3AyNTBfY2FydGVsX2xpZ2h0Ljg5ZTEyNWRiMjAyMGExODg0YjQ3MzBiZDYxNDZiNWRmMjdhMGY2MGYucG5n/auto/auto/85/notrim/cc37efb8d08815609ac03a2967582267.webp,3.60,23
272,"Carved Jade",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hdWdfYW1famFkZV9saWdodC41MzNlZTQ4MTQ3Zjc2ODkwZjVlODE5NzI4MTc0MGRkYWNlNmE5ZDNmLnBuZw--/auto/auto/85/notrim/2ce17323d956f100868cef7b1623ea37.webp,12.29,2
273,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2FxX29pbGVkX2xpZ2h0LmNkMjQxYjIzZjRmYWMyNGQ0NTQyODExZDU1YjIzMTJiMDEzYWY5MTkucG5n/auto/auto/85/notrim/6cd121358f75fbc0574f6b80ffd79d28.webp,161.00,1
274,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iYXlvbmV0X2FxX29pbGVkX2xpZ2h0LjY3MDMxMDJlNjFhYjMyYjMyODQzYjQ1YjA2ODE5ZGRlNDcyMzY0YzcucG5n/auto/auto/85/notrim/ffbe3bfc4954f56ea9322fcd0dcb129c.webp,302.29,33
275,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdXJ2aXZhbF9ib3dpZV9hcV9vaWxlZF9saWdodC40NzU1MGEzMGY2ZDA1OTFkZTY4ZmU5ZThjOTI1YTgyOTQ0ZThjNzI5LnBuZw--/auto/auto/85/notrim/2a918ca1a9bf1dac5b62d3deb710daff.webp,184.23,34
276,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9idXR0ZXJmbHlfYXFfb2lsZWRfbGlnaHQuNjQwYjgyODI1Yzg5Y2M0Zjk2ZDVmOTRhYTZjOTdmZDY2NmY5NDAyMS5wbmc-/auto/auto/85/notrim/7b02d806bc46a7c48554f497c95f6fbe.webp,706.90,35
277,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jc3NfYXFfb2lsZWRfbGlnaHQuZDUyMDcxNWRjMDgxMTVmNzM3ODI0YWIyM2I0ZTFmMzAwZjNmYjRjNi5wbmc-/auto/auto/85/notrim/96aa8332d98dd51f645ffd0ed5b8ee35.webp,183.60,36
278,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mYWxjaGlvbl9hcV9vaWxlZF9saWdodC4xYzU4NTBiMTIzMzFlYmExNmE0NzM0M2JmMjI3Nzg3YjA4NjIxNWRlLnBuZw--/auto/auto/85/notrim/ec34104c66d6c4dd96c9f9d38dcc9cc1.webp,168.99,37
279,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9maXZlc2V2ZW5fYXFfb2lsZWRfbGlnaHQuMzA3ZmYzZWYyYWJlOWIzNzI0MDBiZDI2NmIzYzU4MjUxMDM3MGMzYS5wbmc-/auto/auto/85/notrim/58c7f8903f050e8ca3af91511d22d666.webp,7.83,8
280,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mbGlwX2FxX29pbGVkX2xpZ2h0LmZjMzdhZjdmODgyOTc4NWE0NDcwNmE0ZmZkZjQzNDgxN2NlNzAxYTkucG5n/auto/auto/85/notrim/51a94f6b6bcc8e082fb5cd47457c885b.webp,199.47,38
281,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9ndXRfYXFfb2lsZWRfbGlnaHQuMGJiYmFlMzc5NGNlZWY0NWIyOTk4MDYwOWRmZmJmMmI1NzAzMDY2MS5wbmc-/auto/auto/85/notrim/f3514305c53bef3a7b3189b0ad2d961c.webp,119.27,39
282,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV90YWN0aWNhbF9hcV9vaWxlZF9saWdodC41MDEyODQ1OTBmNjMyMWRlMWI0N2RjMGZlZTRmMDg3NjMwN2U1MmY1LnBuZw--/auto/auto/85/notrim/19485a2f70e265d41b2f7a9c0a6a1fce.webp,191.61,40
283,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3N0dWRkZWRfaHlkcmFfZ2xvdmVzX2Jsb29kaG91bmRfaHlkcmFfY2FzZV9oYXJkZW5lZF9saWdodC5lMGI4Nzg3OGEwMTk1MTNkMDhmYWEzOWEyYzJhMWQzNDVkYTJhN2MxLnBuZw--/auto/auto/85/notrim/95471fe0268b499f24b83713c91519e7.webp,82.56,60
284,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9rYXJhbWJpdF9hcV9vaWxlZF9saWdodC41YmFjOTAzNjhhZTI0OGE1MzMyYTE0NmQ3NjA2YmE4ZWQ3YWIzNzkyLnBuZw--/auto/auto/85/notrim/f591a8e1f952b73eeb17442d8547bf90.webp,688.44,41
285,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9rdWtyaV9hcV9vaWxlZF9saWdodC5hNzYxMjFhNjE4ZDliZTUzMjdkYzAzMDZhNzg1OTJhMDY0YTk3YjgyLnBuZw--/auto/auto/85/notrim/51499aed135cf77dc632bfbcda6b7764.webp,326.27,42
286,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9tOV9iYXlvbmV0X2FxX29pbGVkX2xpZ2h0LjMzMWIyNjllOTAzMzc5ZTMwY2RmMjJmZGMzYmEyNjIyNzg3YjFjYWYucG5n/auto/auto/85/notrim/e4dc95a96e80d6080281d16089245da9.webp,569.60,43
287,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9hcV9vaWxlZF9saWdodC4wOWQ0YWE0MzNhYTUyMjVhNDEwMmRmNzFiOGMxNWQ2ZDRkNWI4ZGM5LnBuZw--/auto/auto/85/notrim/5234b4fb53a7be552505fbb55fd2daf6.webp,70.71,15
288,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9neXBzeV9qYWNra25pZmVfYXFfb2lsZWRfbGlnaHQuZGFhYmI3ZGNhYTc4MjJlMDBiYWJlNTQyYjk1ZmYwNDhhZjk1MTMwZi5wbmc-/auto/auto/85/notrim/7835634b34078d84ae29de42250886ef.webp,100.88,44
289,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9vdXRkb29yX2FxX29pbGVkX2xpZ2h0LjgzZjMzOGIwMThjY2U1YWFhY2JmMDBkYmI2YzJmMzcxNjAzMjhjMTIucG5n/auto/auto/85/notrim/e1f2e374a8ec3752bf1c86c7b82b07fd.webp,240.00,45
290,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jb3JkX2FxX29pbGVkX2xpZ2h0LjgyZDZmMWRlMWE4NWExOWZkZjM2ZWIxZTQwYmIwNzY0ZjAxOTA3ZmUucG5n/auto/auto/85/notrim/69ade2dbefe5ff109200bae0b8da2b56.webp,146.83,46
291,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9wdXNoX2FxX29pbGVkX2xpZ2h0LjA1NGIyYTZmNjM5MTZjNzEyMGE0M2EyMzMyNzU1N2Q0ZmFkNjY1OWIucG5n/auto/auto/85/notrim/b9870d57b4cc2e343b18e6f5393b4158.webp,109.99,47
292,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9za2VsZXRvbl9hcV9vaWxlZF9saWdodC5jZjU3M2ZlMzMxMDdjZmFhMzE1MTU4OTVlOTkwNTIyYjYzZDYzNzM2LnBuZw--/auto/auto/85/notrim/3f0dd1fb2569f32ba53b39d6681dbd3f.webp,364.31,48
293,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdGlsZXR0b19hcV9vaWxlZF9saWdodC41YzUyYzhkYmI2ZDg0YmIxOWUwNzM4MzQ5NDg0YmZmMWUxOGViYWQzLnBuZw--/auto/auto/85/notrim/225fb5243fa4e0f0574d9b18b430c58c.webp,255.90,49
294,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jYW5pc19hcV9vaWxlZF9saWdodC40ZjIzNzhlODQ0ZTk4YjU3OWYyOTIzNmY4NjU1NDMzNDYzNDcyYzIzLnBuZw--/auto/auto/85/notrim/a847c3d633d7cd52fd100aa706ff0777.webp,131.87,50
295,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV93aWRvd21ha2VyX2FxX29pbGVkX2xpZ2h0LmQ0Zjg2NDY3MzliOTQyNzhiNjA2MDg3MTlkZDg0MGU5MWEyMjliOGQucG5n/auto/auto/85/notrim/55cc4961f129492599bfaaa8eb5c4b48.webp,375.00,51
296,"Case Hardened",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV91cnN1c19hcV9vaWxlZF9saWdodC5mNjgyMDIyNDVjNmI3M2U5OTEzYTlmMzNjZDAzYWJmYjFkN2NjM2IzLnBuZw--/auto/auto/85/notrim/1d48a2489093c09ec34b44f22941a704.webp,146.83,52
297,Cassette,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2N1X3AyNTBfY2Fzc2V0dGVfbGlnaHQuY2RjNjNhZDE5YWMzOWJjNjJiZTVjMzM5M2U5NjQzM2Y2NTJhMWI3ZS5wbmc-/auto/auto/85/notrim/20f44919c884b7cef484327b10150932.webp,0.03,23
298,Catacombs,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nbG9ja19jdV9nbG9ja19kZWF0aHRvbGxfbGlnaHQuOTFhZDRhNDk4NjFlN2ZlYzllMTQ4NDc4NjE3M2YzNDc1ZTJhZTIzZS5wbmc-/auto/auto/85/notrim/72570febd37706c423ec67d0c746ec7a.webp,0.16,11
299,CAUTION!,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nYWxpbGFyX3NwX2dhbGlsX2NhdXRpb25fbGlnaHQuMDc4YjQyMGI0MWNkNzMyMGU2OGE3OGQ4YTFmYzg1NzExZWM3YzRiOC5wbmc-/auto/auto/85/notrim/3fbc2b5525250e7c074b83e7acc8e2a6.webp,38.75,10
300,CAUTION!,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL2xlYXRoZXJfaGFuZHdyYXBzX2hhbmR3cmFwX2xlYXRoZXJ5X2NhdXRpb25fbGlnaHQuYzg1ZTc5N2Q5ZjhkYTViM2IzMzMyYTdkYTZkZjdiN2M4M2Y5ZWRkOC5wbmc-/auto/auto/85/notrim/e398fdc442d1562c192e3b89393685b6.webp,144.06,56
301,Cerberus,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nYWxpbGFyX2N1X2NlcmJydXNfZ2FsaWxfbGlnaHQuZWMwZTljYjEzM2RiZTgxZTFlMGU2M2MzODc0NWRlNjViMzEyZDQxZS5wbmc-/auto/auto/85/notrim/5312ce119ce08f4df5d692afaa78a6c0.webp,10.39,10
302,Chainmail,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWc3X2FtX2NoYWlubWFpbF9saWdodC41ZWJhYjg0M2VhY2Q0MzIyOWJhNTE5Y2ZiZmUwNmJkMmJlYTM0NDI1LnBuZw--/auto/auto/85/notrim/7335c54aca5019d11f28e74403c5323f.webp,23.33,16
303,Chainmail,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9oa3AyMDAwX2FtX2NoYWlubWFpbF9saWdodC5hOWQ5NDNiYTM5MGJkNzI5MjY4NWY1NmZiYjFjZGU5Yzg3MjM5NDgzLnBuZw--/auto/auto/85/notrim/0e21e27a9af54c97ef989a9eed37ad35.webp,98.69,22
304,Chalice,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9jejc1YV9hbV9yb3lhbF9saWdodC41ZmFkNDM5Y2RlMTcyMDYwNWNhOTEzMDliNmVjZjhkNTBiMjNlMjQzLnBuZw--/auto/auto/85/notrim/bd85bf60019dee42ab78d1545ef352a4.webp,395.92,4
305,Chameleon,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hdWdfY3VfYXVnX2NoYW1lbGVvbmFpcmVfbGlnaHQuMzZkMDE1ODgxNGFiZWQwMGZhYzNlNTVmNmUwNGI1NTY4NTA2NmViZC5wbmc-/auto/auto/85/notrim/3d5436a51aaf71ef4a4204f57d36bd0f.webp,1.77,2
